,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
34,Dan Roundfield,Atlanta Hawks,77.0,33.3,2.3,0.472,2811.0,18.8,0.526,7.4,1.7,2.6,0.5244,82.0,0.003,0.939,1983
35,Jay Vincent,Dallas Mavericks,81.0,28.6,1.5,0.489,2726.0,17.1,0.532,6.0,-0.2,1.2,0.4634,82.0,0,0.9878,1983
36,Jack Sikma,Seattle SuperSonics,75.0,32.7,2.1,0.464,2564.0,19.6,0.546,9.8,2.5,2.9,0.5854,82.0,0.017,0.9146,1983
38,Greg Ballard,Washington Bullets,78.0,27.9,2.0,0.478,2840.0,16.8,0.509,7.9,2.5,3.2,0.5122,82.0,0,0.9512,1983
39,Artis Gilmore,San Antonio Spurs,82.0,31.5,2.8,0.626,2797.0,21.2,0.668,11.0,2.8,3.4,0.6463,82.0,0.044,1.0,1983
40,Cliff Robinson,Cleveland Cavaliers,77.0,31.0,1.6,0.477,2601.0,17.5,0.509,4.4,-0.3,1.1,0.2805,82.0,0,0.939,1983
41,Rolando Blackman,Dallas Mavericks,75.0,24.1,0.9,0.494,2349.0,17.0,0.548,5.7,0.4,1.4,0.4634,82.0,0,0.9146,1983
43,Dominique Wilkins,Atlanta Hawks,82.0,24.9,1.8,0.493,2697.0,16.6,0.524,5.8,0.5,1.7,0.5244,82.0,0,1.0,1983
44,Billy Knight,Indiana Pacers,80.0,23.6,0.9,0.522,2262.0,18.7,0.589,5.8,0.6,1.5,0.2439,82.0,0,0.9756,1983
45,Albert King,New Jersey Nets,79.0,26.5,1.7,0.477,2447.0,15.6,0.508,5.7,0.5,1.6,0.5976,82.0,0,0.9634,1983
46,Buck Williams,New Jersey Nets,82.0,31.0,2.4,0.588,2961.0,18.6,0.611,11.4,2.0,3.0,0.5976,82.0,0.053,1.0,1983
47,Herb Williams,Indiana Pacers,78.0,27.8,2.9,0.499,2513.0,17.4,0.522,3.5,0.8,1.8,0.2439,82.0,0,0.9512,1983
48,Magic Johnson,Los Angeles Lakers,79.0,35.9,2.8,0.548,2907.0,23.0,0.603,12.5,7.2,6.8,0.7073,82.0,0.406,0.9634,1983
49,Larry Nance,Phoenix Suns,82.0,27.8,3.8,0.551,2914.0,18.7,0.573,10.5,3.5,4.0,0.6463,82.0,0,1.0,1983
50,Maurice Lucas,Phoenix Suns,77.0,29.7,1.3,0.474,2586.0,16.1,0.528,7.1,-0.3,1.1,0.6463,82.0,0.012,0.939,1983
52,David Thompson,Seattle SuperSonics,75.0,22.5,1.0,0.482,2155.0,16.1,0.545,5.4,0.3,1.3,0.5854,82.0,0,0.9146,1983
53,Vinnie Johnson,Detroit Pistons,82.0,23.8,1.7,0.519,2511.0,17.6,0.563,7.7,2.1,2.6,0.4512,82.0,0,1.0,1983
54,Bill Cartwright,New York Knicks,82.0,24.6,2.0,0.566,2468.0,19.0,0.627,10.1,2.8,3.0,0.5366,82.0,0,1.0,1983
56,Mychal Thompson,Portland Trail Blazers,80.0,29.9,2.3,0.489,3017.0,15.4,0.52,5.4,1.5,2.7,0.561,82.0,0,0.9756,1983
59,Quintin Dailey,Chicago Bulls,76.0,22.2,1.0,0.469,2081.0,14.1,0.508,2.1,-2.1,-0.1,0.3415,82.0,0,0.9268,1983
60,Norm Nixon,Los Angeles Lakers,79.0,24.9,1.4,0.475,2711.0,13.9,0.498,3.9,-1.9,0.0,0.7073,82.0,0.001,0.9634,1983
62,Gene Banks,San Antonio Spurs,81.0,25.9,1.3,0.55,2722.0,16.7,0.579,7.9,1.7,2.5,0.6463,82.0,0,0.9878,1983
63,Allen Leavell,Houston Rockets,79.0,24.0,2.3,0.434,2602.0,15.8,0.49,3.8,0.8,1.8,0.1707,82.0,0,0.9634,1983
65,Rickey Green,Utah Jazz,78.0,26.1,2.9,0.494,2783.0,17.2,0.534,6.6,2.0,2.8,0.3659,82.0,0,0.9512,1983
66,Alvan Adams,Phoenix Suns,80.0,25.8,2.3,0.487,2447.0,16.8,0.527,6.5,2.5,2.8,0.6463,82.0,0,0.9756,1983
67,Dennis Johnson,Phoenix Suns,77.0,23.6,1.8,0.465,2551.0,14.8,0.534,6.6,0.9,1.9,0.6463,82.0,0,0.939,1983
68,Mickey Johnson,Golden State Warriors,78.0,23.7,1.7,0.426,2053.0,15.8,0.504,4.1,-0.2,0.9,0.3659,82.0,0,0.9512,1983
69,Kevin McHale,Boston Celtics,82.0,22.1,2.7,0.541,2345.0,17.6,0.573,7.5,1.6,2.1,0.6829,82.0,0,1.0,1983
71,Dave Corzine,Chicago Bulls,82.0,24.6,1.9,0.497,2496.0,15.1,0.54,4.0,-1.0,0.6,0.3415,82.0,0,1.0,1983
72,Bill Laimbeer,Detroit Pistons,82.0,28.9,2.0,0.498,2871.0,16.6,0.552,8.5,1.3,2.4,0.4512,82.0,0,1.0,1983
76,Darwin Cook,New Jersey Nets,82.0,21.6,3.0,0.453,2625.0,14.3,0.494,6.0,1.7,2.4,0.5976,82.0,0,1.0,1983
78,Elvin Hayes,Houston Rockets,81.0,22.5,1.6,0.478,2302.0,14.7,0.515,2.4,-1.4,0.4,0.1707,82.0,0,0.9878,1983
80,Michael Ray Richardson,New Jersey Nets,64.0,24.0,3.2,0.429,2076.0,13.9,0.454,2.0,0.4,1.3,0.5976,82.0,0,0.7805,1983
81,Maurice Cheeks,Philadelphia 76ers,79.0,22.0,2.7,0.543,2465.0,18.6,0.582,9.4,4.7,4.2,0.7927,82.0,0,0.9634,1983
82,Pat Cummings,Dallas Mavericks,81.0,22.5,1.1,0.493,2317.0,14.6,0.526,4.0,-1.7,0.2,0.4634,82.0,0,0.9878,1983
83,Frank Johnson,Washington Bullets,68.0,23.2,1.7,0.417,2324.0,12.9,0.473,3.0,-0.7,0.8,0.5122,82.0,0,0.8293,1983
85,Lonnie Shelton,Seattle SuperSonics,82.0,21.3,1.8,0.478,2572.0,12.7,0.509,4.8,-0.5,1.0,0.5854,82.0,0,1.0,1983
87,Geoff Huston,Cleveland Cavaliers,80.0,20.3,1.0,0.484,2716.0,12.6,0.518,3.4,-1.9,0.0,0.2805,82.0,0,0.9756,1983
88,Johnny Moore,San Antonio Spurs,77.0,25.6,2.9,0.471,2552.0,17.5,0.507,6.6,3.0,3.2,0.6463,82.0,0,0.939,1983
89,Terry Tyler,Detroit Pistons,82.0,20.6,3.3,0.48,2543.0,15.1,0.512,5.8,1.6,2.3,0.4512,82.0,0,1.0,1983
90,Kenny Carr,Portland Trail Blazers,82.0,20.6,1.3,0.506,2331.0,13.7,0.559,5.1,-1.5,0.3,0.561,82.0,0,1.0,1983
91,Darryl Dawkins,New Jersey Nets,81.0,18.6,2.7,0.599,2093.0,13.2,0.619,4.0,-0.8,0.6,0.5976,82.0,0,0.9878,1983
92,Cedric Maxwell,Boston Celtics,79.0,19.6,1.3,0.499,2252.0,14.7,0.578,6.6,1.0,1.7,0.6829,82.0,0,0.9634,1983
96,Rory Sparrow,New York Knicks,81.0,19.3,1.4,0.487,2428.0,13.2,0.521,4.2,-0.7,0.8,0.5366,82.0,0,0.9878,1983
97,Brad Davis,Dallas Mavericks,79.0,21.3,1.1,0.58,2323.0,17.9,0.631,7.3,2.0,2.3,0.4634,82.0,0,0.9634,1983
98,George Johnson,Indiana Pacers,82.0,20.9,1.5,0.481,2297.0,12.7,0.509,1.0,-2.7,-0.4,0.2439,82.0,0,1.0,1983
99,Jeff Wilkins,Utah Jazz,81.0,20.5,1.0,0.477,2307.0,11.6,0.517,2.4,-3.6,-0.9,0.3659,82.0,0,0.9878,1983
102,Danny Schayes,Denver Nuggets,82.0,21.3,1.9,0.457,2284.0,12.1,0.519,2.0,-3.0,-0.6,0.5488,82.0,0,1.0,1983
104,Rick Mahorn,Washington Bullets,82.0,21.9,2.8,0.49,3023.0,11.6,0.51,6.2,-0.4,1.2,0.5122,82.0,0,1.0,1983
105,Ben Poquette,Utah Jazz,75.0,20.1,2.4,0.473,2331.0,13.4,0.519,5.0,-0.2,1.1,0.3659,82.0,0,0.9146,1983
114,Rod Higgins,Chicago Bulls,82.0,16.9,1.6,0.458,2196.0,12.7,0.521,3.8,-0.4,0.9,0.3415,82.0,0,1.0,1983
116,Joe Bryant,Houston Rockets,81.0,15.7,1.4,0.453,2055.0,10.4,0.483,0.0,-3.5,-0.8,0.1707,82.0,0,0.9878,1983
117,Dave Greenwood,Chicago Bulls,79.0,21.6,1.8,0.455,2355.0,13.0,0.5,3.6,-1.1,0.5,0.3415,82.0,0,0.9634,1983
119,Danny Ainge,Boston Celtics,80.0,15.7,1.5,0.499,2048.0,13.2,0.519,5.2,0.2,1.2,0.6829,82.0,0,0.9756,1983
124,Wayne Cooper,Portland Trail Blazers,80.0,18.8,2.0,0.443,2099.0,12.4,0.479,2.9,-2.6,-0.3,0.561,82.0,0,0.9756,1983
125,Wally Walker,Houston Rockets,82.0,16.6,0.8,0.45,2251.0,10.1,0.465,0.1,-3.6,-0.9,0.1707,82.0,0,1.0,1983
127,Caldwell Jones,Houston Rockets,82.0,19.3,2.2,0.453,2440.0,12.3,0.505,2.5,-2.2,-0.1,0.1707,82.0,0,1.0,1983
128,Truck Robinson,New York Knicks,81.0,19.4,1.0,0.462,2426.0,10.7,0.485,3.3,-1.9,0.1,0.5366,82.0,0,0.9878,1983
131,Jerry Sichting,Indiana Pacers,78.0,16.9,1.3,0.48,2435.0,11.7,0.513,2.7,-2.5,-0.3,0.2439,82.0,0,0.9512,1983
153,Michael Cooper,Los Angeles Lakers,82.0,14.9,2.0,0.54,2148.0,13.5,0.577,5.2,1.9,2.1,0.7073,82.0,0,1.0,1983
155,Fat Lever,Portland Trail Blazers,81.0,15.9,2.1,0.435,2020.0,14.8,0.477,4.4,1.9,2.0,0.561,82.0,0,0.9878,1983
156,Tree Rollins,Atlanta Hawks,80.0,18.0,4.9,0.51,2472.0,15.4,0.543,7.3,2.7,3.0,0.5244,82.0,0,0.9756,1983
158,T.R. Dunn,Denver Nuggets,82.0,17.4,2.1,0.482,2640.0,11.4,0.524,4.4,0.1,1.4,0.5488,82.0,0,1.0,1983
160,Lorenzo Romar,Golden State Warriors,82.0,14.8,1.3,0.474,2130.0,12.3,0.501,2.6,-1.3,0.4,0.3659,82.0,0,1.0,1983
171,Danny Vranes,Seattle SuperSonics,82.0,13.6,1.2,0.527,2054.0,10.6,0.544,4.2,-0.7,0.7,0.5854,82.0,0,1.0,1983
